PF02792	PF02792	PF15620	PF15620	0.0578552559936856	
PF02176	PF02176	PF13853	PF13853	0.0	
PF13853	PF13853	PF18048	PF18048	0.0052814662078929	
PF13853	PF13853	PF13923	PF13923	0.0	
PF00097	PF00097	PF13853	PF13853	0.0	
PF13853	PF13853	PF13920	PF13920	0.0	
PF13445	PF13445	PF13853	PF13853	0.0	
PF13853	PF13853	PF15227	PF15227	0.0	
PF01722	PF01722	PF18102	PF18102	0.0042040672662182	
PF01722	PF01722	PF02825	PF02825	0.0	
PF00160	PF00160	PF00782	PF00782	0.0	
PF00160	PF00160	PF00581	PF00581	0.0	
PF00379	PF00379	PF14572	PF14572	0.0	
PF00379	PF00379	PF13793	PF13793	0.0	
PF00156	PF00156	PF00379	PF00379	0.0	
PF00379	PF00379	PF02800	PF02800	0.0	
PF00044	PF00044	PF00379	PF00379	0.0	
PF00379	PF00379	PF00689	PF00689	0.0	
PF00122	PF00122	PF00379	PF00379	0.0	
PF00379	PF00379	PF13246	PF13246	0.0	
PF00379	PF00379	PF00702	PF00702	0.0	
PF00379	PF00379	PF00690	PF00690	0.0	
PF00379	PF00379	PF08282	PF08282	0.0	
PF00113	PF00113	PF00379	PF00379	0.0	
PF00379	PF00379	PF03952	PF03952	0.0	
PF00379	PF00379	PF13378	PF13378	0.0	
PF00379	PF00379	PF18609	PF18609	0.053291280200686	
PF00379	PF00379	PF05891	PF05891	0.012962080340974	
PF00379	PF00379	PF13649	PF13649	0.0	
PF00379	PF00379	PF08242	PF08242	0.0	
PF00379	PF00379	PF13489	PF13489	0.0	
PF00379	PF00379	PF00379	PF00379	0.0166480127733147	
PF00379	PF00379	PF11568	PF11568	0.012962080340974	
PF00004	PF00004	PF00379	PF00379	0.0	
PF00379	PF00379	PF17862	PF17862	0.0	
PF00379	PF00379	PF02359	PF02359	0.0	
PF00379	PF00379	PF05496	PF05496	0.0	
PF00379	PF00379	PF13191	PF13191	0.0	
PF00379	PF00379	PF07724	PF07724	0.0	
PF00379	PF00379	PF07728	PF07728	0.0	
PF00379	PF00379	PF13671	PF13671	0.0	
PF00379	PF00379	PF13401	PF13401	0.0	
PF00379	PF00379	PF06068	PF06068	0.0	
PF00379	PF00379	PF09336	PF09336	0.0	
PF00379	PF00379	PF02933	PF02933	0.0	
PF00379	PF00379	PF01078	PF01078	0.0	
PF00379	PF00379	PF13173	PF13173	0.0	
PF00379	PF00379	PF00910	PF00910	0.0	
PF00379	PF00379	PF13238	PF13238	0.0	
PF00379	PF00379	PF01695	PF01695	0.0	
PF00379	PF00379	PF13521	PF13521	0.0	
PF00379	PF00379	PF06745	PF06745	0.0	
PF00379	PF00379	PF01057	PF01057	0.0	
PF00379	PF00379	PF00625	PF00625	0.0	
PF00379	PF00379	PF00595	PF00595	0.0	
PF00018	PF00018	PF00379	PF00379	0.0	
PF00379	PF00379	PF07653	PF07653	0.0	
PF00379	PF00379	PF02828	PF02828	0.0	
PF00379	PF00379	PF01327	PF01327	0.0036538008766985	
PF00076	PF00076	PF00379	PF00379	0.0	
PF00379	PF00379	PF03103	PF03103	0.0041855167386774	
PF00379	PF00379	PF01412	PF01412	0.0	
PF00071	PF00071	PF00379	PF00379	0.0	
PF00169	PF00169	PF00379	PF00379	0.0	
PF00379	PF00379	PF04515	PF04515	0.0095852669652688	
PF00379	PF00379	PF04379	PF04379	0.0054603523531317	
PF00379	PF00379	PF08755	PF08755	0.0054603523531317	
PF00379	PF00379	PF13499	PF13499	0.0	
PF00379	PF00379	PF13405	PF13405	0.0	
PF00036	PF00036	PF00379	PF00379	0.0	
PF00379	PF00379	PF13202	PF13202	0.0	
PF00379	PF00379	PF13833	PF13833	0.0	
PF00171	PF00171	PF00379	PF00379	0.0	
PF00379	PF00379	PF02301	PF02301	0.0	
PF00379	PF00379	PF01490	PF01490	0.0	
PF00379	PF00379	PF13855	PF13855	0.0	
PF00379	PF00379	PF12799	PF12799	0.0	
PF00379	PF00379	PF13306	PF13306	0.0	
PF00379	PF00379	PF14580	PF14580	0.0	
PF00379	PF00379	PF00560	PF00560	0.0	
PF00379	PF00379	PF04667	PF04667	0.010260204771118	
PF00085	PF00085	PF00379	PF00379	0.0	
PF00379	PF00379	PF13098	PF13098	0.0	
PF00379	PF00379	PF04756	PF04756	0.0	
PF00379	PF00379	PF13905	PF13905	0.0	
PF00379	PF00379	PF13899	PF13899	0.0	
PF00379	PF00379	PF13728	PF13728	0.0	
PF00379	PF00379	PF13192	PF13192	0.0048801847548791	
PF00379	PF00379	PF00578	PF00578	0.0	
PF00379	PF00379	PF00928	PF00928	0.0	
PF00379	PF00379	PF01217	PF01217	0.0	
PF00379	PF00379	PF00982	PF00982	0.0023526836393821	
PF00379	PF00379	PF02358	PF02358	0.0020086139298957	
PF00104	PF00104	PF00188	PF00188	0.0	
PF00105	PF00105	PF00188	PF00188	0.0	
PF00069	PF00069	PF00566	PF00566	0.0	
PF00566	PF00566	PF07714	PF07714	0.0	
PF00566	PF00566	PF14531	PF14531	0.0	
PF00069	PF00069	PF15733	PF15733	0.0	
PF07714	PF07714	PF15733	PF15733	0.0	
PF14531	PF14531	PF15733	PF15733	0.0	
PF00566	PF00566	PF01403	PF01403	0.0	
PF00566	PF00566	PF01437	PF01437	0.0	
PF01403	PF01403	PF15733	PF15733	0.006267592493406	
PF01437	PF01437	PF15733	PF15733	0.0083872580247102	
PF00566	PF00566	PF02453	PF02453	0.0	
PF02453	PF02453	PF15733	PF15733	0.010067333837188	
PF00011	PF00011	PF00632	PF00632	0.0	
PF00011	PF00011	PF02825	PF02825	0.0	
PF00632	PF00632	PF16422	PF16422	0.0	
PF00632	PF00632	PF16423	PF16423	0.0	
PF00632	PF00632	PF01833	PF01833	0.0	
PF02825	PF02825	PF16422	PF16422	0.0024923069012361	
PF02825	PF02825	PF16423	PF16423	0.0024923069012361	
PF01833	PF01833	PF02825	PF02825	0.0	
PF00096	PF00096	PF04500	PF04500	0.0	
PF04500	PF04500	PF13465	PF13465	0.0	
PF04500	PF04500	PF13894	PF13894	0.0	
PF04500	PF04500	PF13912	PF13912	0.0	
PF04500	PF04500	PF12171	PF12171	0.0	
PF04500	PF04500	PF12874	PF12874	0.0	
PF04500	PF04500	PF16622	PF16622	0.0	
PF03145	PF03145	PF13927	PF13927	0.0	
PF03145	PF03145	PF07679	PF07679	0.0	
PF03145	PF03145	PF13895	PF13895	0.0	
PF00047	PF00047	PF03145	PF03145	0.0	
PF03145	PF03145	PF08205	PF08205	0.0	
PF03145	PF03145	PF07686	PF07686	0.0	
PF00995	PF00995	PF13927	PF13927	0.0	
PF00995	PF00995	PF07679	PF07679	0.0	
PF00995	PF00995	PF13895	PF13895	0.0	
PF00047	PF00047	PF00995	PF00995	0.0	
PF00995	PF00995	PF08205	PF08205	0.0	
PF00995	PF00995	PF07686	PF07686	0.0	
PF00384	PF00384	PF00431	PF00431	0.0	
PF00431	PF00431	PF13510	PF13510	0.0	
PF00431	PF00431	PF10588	PF10588	0.0	
PF00431	PF00431	PF09326	PF09326	0.0030107737473677	
PF00111	PF00111	PF00431	PF00431	0.0	
PF00057	PF00057	PF00384	PF00384	0.0	
PF00057	PF00057	PF13510	PF13510	0.0	
PF00057	PF00057	PF10588	PF10588	0.0	
PF00057	PF00057	PF09326	PF09326	0.0	
PF00057	PF00057	PF00111	PF00111	0.0	
PF00431	PF00431	PF05348	PF05348	0.0034119948054954	
PF00057	PF00057	PF05348	PF05348	0.0021441227065451	
PF00431	PF00431	PF13837	PF13837	0.0	
PF00057	PF00057	PF13837	PF13837	0.0	
PF00431	PF00431	PF02544	PF02544	0.0	
PF00057	PF00057	PF02544	PF02544	0.0	
PF05649	PF05649	PF07716	PF07716	0.0	
PF00170	PF00170	PF05649	PF05649	0.0	
PF01431	PF01431	PF07716	PF07716	0.0	
PF00170	PF00170	PF01431	PF01431	0.0	
PF00096	PF00096	PF02257	PF02257	0.0	
PF02257	PF02257	PF13465	PF13465	0.0	
PF02257	PF02257	PF16159	PF16159	0.0062218726393629	
PF02257	PF02257	PF13894	PF13894	0.0	
PF02257	PF02257	PF15469	PF15469	0.0110318955162278	
PF01833	PF01833	PF02257	PF02257	0.0	
PF01044	PF01044	PF14604	PF14604	0.0	
PF00018	PF00018	PF01044	PF01044	0.0	
PF01044	PF01044	PF07653	PF07653	0.0	
PF01044	PF01044	PF02208	PF02208	0.0206831640491743	
PF00620	PF00620	PF09068	PF09068	0.0	
PF00620	PF00620	PF09069	PF09069	0.0	
PF00569	PF00569	PF00620	PF00620	0.0	
PF00769	PF00769	PF09068	PF09068	0.0024942892483696	
PF09068	PF09068	PF09380	PF09380	0.0	
PF00373	PF00373	PF09068	PF09068	0.0	
PF09068	PF09068	PF09379	PF09379	0.0	
PF00769	PF00769	PF09069	PF09069	0.0025899049924629	
PF09069	PF09069	PF09380	PF09380	0.0	
PF00373	PF00373	PF09069	PF09069	0.0	
PF09069	PF09069	PF09379	PF09379	0.0	
PF00569	PF00569	PF00769	PF00769	0.0	
PF00569	PF00569	PF09380	PF09380	0.0	
PF00373	PF00373	PF00569	PF00569	0.0	
PF00569	PF00569	PF09379	PF09379	0.0	
PF07647	PF07647	PF09068	PF09068	0.0	
PF07647	PF07647	PF09069	PF09069	0.0	
PF00569	PF00569	PF07647	PF07647	0.0	
PF00198	PF00198	PF09068	PF09068	0.0	
PF00364	PF00364	PF09068	PF09068	0.0	
PF02817	PF02817	PF09068	PF09068	0.0021652925753014	
PF00198	PF00198	PF09069	PF09069	0.0	
PF00364	PF00364	PF09069	PF09069	0.0	
PF02817	PF02817	PF09069	PF09069	0.002251261698807	
PF00198	PF00198	PF00569	PF00569	0.0	
PF00364	PF00364	PF00569	PF00569	0.0	
PF00569	PF00569	PF02817	PF02817	0.0	
PF00366	PF00366	PF09068	PF09068	0.0023176581190844	
PF00366	PF00366	PF09069	PF09069	0.0024098356856839	
PF00366	PF00366	PF00569	PF00569	0.0	
PF02944	PF02944	PF13465	PF13465	0.0	
PF00096	PF00096	PF02944	PF02944	0.0	
PF02944	PF02944	PF07776	PF07776	0.0	
PF02944	PF02944	PF13894	PF13894	0.0	
PF02944	PF02944	PF12171	PF12171	0.0	
PF00069	PF00069	PF00168	PF00168	0.0	
PF00168	PF00168	PF07714	PF07714	0.0	
PF00168	PF00168	PF14531	PF14531	0.0	
PF00069	PF00069	PF17820	PF17820	0.0	
PF07714	PF07714	PF17820	PF17820	0.0	
PF14531	PF14531	PF17820	PF17820	0.0	
PF00069	PF00069	PF02318	PF02318	0.0	
PF02318	PF02318	PF07714	PF07714	0.0	
PF02318	PF02318	PF14531	PF14531	0.0	
PF00069	PF00069	PF00595	PF00595	0.0	
PF00595	PF00595	PF07714	PF07714	0.0	
PF00595	PF00595	PF14531	PF14531	0.0	
PF00168	PF00168	PF07653	PF07653	0.0	
PF00168	PF00168	PF14604	PF14604	0.0	
PF00018	PF00018	PF00168	PF00168	0.0	
PF00041	PF00041	PF00168	PF00168	0.0	
PF00041	PF00041	PF17820	PF17820	0.0	
PF02318	PF02318	PF07653	PF07653	0.0	
PF02318	PF02318	PF14604	PF14604	0.0	
PF00018	PF00018	PF02318	PF02318	0.0	
PF00041	PF00041	PF02318	PF02318	0.0	
PF00041	PF00041	PF00595	PF00595	0.0	
PF00168	PF00168	PF00536	PF00536	0.0	
PF00168	PF00168	PF07647	PF07647	0.0	
PF00536	PF00536	PF02318	PF02318	0.0	
PF02318	PF02318	PF07647	PF07647	0.0	
PF00168	PF00168	PF17820	PF17820	0.0	
PF00168	PF00168	PF00595	PF00595	0.0	
PF17820	PF17820	PF17820	PF17820	0.0	
PF00595	PF00595	PF17820	PF17820	0.0	
PF02318	PF02318	PF17820	PF17820	0.0	
PF00595	PF00595	PF02318	PF02318	0.0	
PF00595	PF00595	PF00595	PF00595	0.0	
PF00638	PF00638	PF07716	PF07716	0.0	
PF00568	PF00568	PF07716	PF07716	0.0	
PF00641	PF00641	PF07716	PF07716	0.0	
PF00638	PF00638	PF13927	PF13927	0.0	
PF00638	PF00638	PF07679	PF07679	0.0	
PF00638	PF00638	PF13895	PF13895	0.0	
PF00047	PF00047	PF00638	PF00638	0.0	
PF00041	PF00041	PF00638	PF00638	0.0	
PF00638	PF00638	PF07686	PF07686	0.0	
PF00638	PF00638	PF08205	PF08205	0.0	
PF00638	PF00638	PF18452	PF18452	0.0	
PF00568	PF00568	PF13927	PF13927	0.0	
PF00568	PF00568	PF07679	PF07679	0.0	
PF00568	PF00568	PF13895	PF13895	0.0	
PF00047	PF00047	PF00568	PF00568	0.0	
PF00041	PF00041	PF00568	PF00568	0.0	
PF00568	PF00568	PF07686	PF07686	0.0	
PF00568	PF00568	PF08205	PF08205	0.0	
PF00568	PF00568	PF18452	PF18452	0.0	
PF00641	PF00641	PF13927	PF13927	0.0	
PF00641	PF00641	PF07679	PF07679	0.0	
PF00641	PF00641	PF13895	PF13895	0.0	
PF00047	PF00047	PF00641	PF00641	0.0	
PF00041	PF00041	PF00641	PF00641	0.0	
PF00641	PF00641	PF07686	PF07686	0.0	
PF00641	PF00641	PF08205	PF08205	0.0	
PF00641	PF00641	PF18452	PF18452	0.0	
PF00069	PF00069	PF00638	PF00638	0.0	
PF00638	PF00638	PF07714	PF07714	0.0	
PF00638	PF00638	PF12330	PF12330	0.0	
PF00638	PF00638	PF06293	PF06293	0.0	
PF00069	PF00069	PF00568	PF00568	0.0	
PF00568	PF00568	PF07714	PF07714	0.0	
PF00568	PF00568	PF12330	PF12330	0.0	
PF00568	PF00568	PF06293	PF06293	0.0	
PF00069	PF00069	PF00641	PF00641	0.0	
PF00641	PF00641	PF07714	PF07714	0.0	
PF00641	PF00641	PF12330	PF12330	0.0	
PF00641	PF00641	PF06293	PF06293	0.0	
PF00638	PF00638	PF04855	PF04855	0.0047124319634197	
PF00568	PF00568	PF04855	PF04855	0.0027893294357938	
PF00641	PF00641	PF04855	PF04855	0.0044360399663072	
PF00638	PF00638	PF13855	PF13855	0.0	
PF00638	PF00638	PF13306	PF13306	0.0	
PF00638	PF00638	PF12799	PF12799	0.0	
PF00568	PF00568	PF13855	PF13855	0.0	
PF00568	PF00568	PF13306	PF13306	0.0	
PF00568	PF00568	PF12799	PF12799	0.0	
PF00641	PF00641	PF13855	PF13855	0.0	
PF00641	PF00641	PF13306	PF13306	0.0	
PF00641	PF00641	PF12799	PF12799	0.0	
PF00638	PF00638	PF04722	PF04722	0.0235592899125081	
PF00568	PF00568	PF04722	PF04722	0.0084162844559476	
PF00641	PF00641	PF04722	PF04722	0.0055956189569494	
PF00292	PF00292	PF00638	PF00638	0.0016115900622924	
PF00046	PF00046	PF00638	PF00638	0.0	
PF00292	PF00292	PF00568	PF00568	0.0046552624765888	
PF00046	PF00046	PF00568	PF00568	0.0	
PF00292	PF00292	PF00641	PF00641	0.0	
PF00046	PF00046	PF00641	PF00641	0.0	
PF00149	PF00149	PF02351	PF02351	0.0	
PF02351	PF02351	PF16891	PF16891	0.0023953426408425	
PF00996	PF00996	PF02351	PF02351	0.0113804076012984	
PF00206	PF00206	PF02351	PF02351	0.0031062591240523	
PF02351	PF02351	PF10415	PF10415	0.0077437464242437	
PF08205	PF08205	PF13895	PF13895	0.0	
PF07654	PF07654	PF13895	PF13895	0.0	
PF00041	PF00041	PF13895	PF13895	0.0	
PF00515	PF00515	PF13927	PF13927	0.0	
PF13414	PF13414	PF13927	PF13927	0.0	
PF07719	PF07719	PF13927	PF13927	0.0	
PF13432	PF13432	PF13927	PF13927	0.0	
PF13181	PF13181	PF13927	PF13927	0.0	
PF13428	PF13428	PF13927	PF13927	0.0	
PF13927	PF13927	PF14559	PF14559	0.0	
PF13431	PF13431	PF13927	PF13927	0.0	
PF13424	PF13424	PF13927	PF13927	0.0	
PF13371	PF13371	PF13927	PF13927	0.0	
PF13176	PF13176	PF13927	PF13927	0.0	
PF12895	PF12895	PF13927	PF13927	0.0	
PF00515	PF00515	PF13895	PF13895	0.0	
PF13414	PF13414	PF13895	PF13895	0.0	
PF07719	PF07719	PF13895	PF13895	0.0	
PF13432	PF13432	PF13895	PF13895	0.0	
PF13181	PF13181	PF13895	PF13895	0.0	
PF13428	PF13428	PF13895	PF13895	0.0	
PF13895	PF13895	PF14559	PF14559	0.0	
PF13431	PF13431	PF13895	PF13895	0.0	
PF13424	PF13424	PF13895	PF13895	0.0	
PF13371	PF13371	PF13895	PF13895	0.0	
PF13176	PF13176	PF13895	PF13895	0.0	
PF12895	PF12895	PF13895	PF13895	0.0	
PF00047	PF00047	PF00515	PF00515	0.0	
PF00047	PF00047	PF13414	PF13414	0.0	
PF00047	PF00047	PF07719	PF07719	0.0	
PF00047	PF00047	PF13432	PF13432	0.0	
PF00047	PF00047	PF13181	PF13181	0.0	
PF00047	PF00047	PF13428	PF13428	0.0	
PF00047	PF00047	PF14559	PF14559	0.0	
PF00047	PF00047	PF13431	PF13431	0.0	
PF00047	PF00047	PF13424	PF13424	0.0	
PF00047	PF00047	PF13371	PF13371	0.0	
PF00047	PF00047	PF13176	PF13176	0.0	
PF00047	PF00047	PF12895	PF12895	0.0	
PF00515	PF00515	PF08205	PF08205	0.0	
PF08205	PF08205	PF13414	PF13414	0.0	
PF07719	PF07719	PF08205	PF08205	0.0	
PF08205	PF08205	PF13432	PF13432	0.0	
PF08205	PF08205	PF13181	PF13181	0.0	
PF08205	PF08205	PF13428	PF13428	0.0	
PF08205	PF08205	PF14559	PF14559	0.0	
PF08205	PF08205	PF13431	PF13431	0.0	
PF08205	PF08205	PF13424	PF13424	0.0	
PF08205	PF08205	PF13371	PF13371	0.0	
PF08205	PF08205	PF13176	PF13176	0.0	
PF08205	PF08205	PF12895	PF12895	0.0	
PF00515	PF00515	PF07679	PF07679	0.0	
PF07679	PF07679	PF13414	PF13414	0.0	
PF07679	PF07679	PF07719	PF07719	0.0	
PF07679	PF07679	PF13432	PF13432	0.0	
PF07679	PF07679	PF13181	PF13181	0.0	
PF07679	PF07679	PF13428	PF13428	0.0	
PF07679	PF07679	PF14559	PF14559	0.0	
PF07679	PF07679	PF13431	PF13431	0.0	
PF07679	PF07679	PF13424	PF13424	0.0	
PF07679	PF07679	PF13371	PF13371	0.0	
PF07679	PF07679	PF13176	PF13176	0.0	
PF07679	PF07679	PF12895	PF12895	0.0	
PF00515	PF00515	PF07686	PF07686	0.0	
PF07686	PF07686	PF13414	PF13414	0.0	
PF07686	PF07686	PF07719	PF07719	0.0	
PF07686	PF07686	PF13432	PF13432	0.0	
PF07686	PF07686	PF13181	PF13181	0.0	
PF07686	PF07686	PF13428	PF13428	0.0	
PF07686	PF07686	PF14559	PF14559	0.0	
PF07686	PF07686	PF13431	PF13431	0.0	
PF07686	PF07686	PF13424	PF13424	0.0	
PF07686	PF07686	PF13371	PF13371	0.0	
PF07686	PF07686	PF13176	PF13176	0.0	
PF07686	PF07686	PF12895	PF12895	0.0	
PF00515	PF00515	PF16680	PF16680	0.0	
PF13414	PF13414	PF16680	PF16680	0.0	
PF07719	PF07719	PF16680	PF16680	0.0	
PF13432	PF13432	PF16680	PF16680	0.0	
PF13181	PF13181	PF16680	PF16680	0.0	
PF13428	PF13428	PF16680	PF16680	0.0	
PF14559	PF14559	PF16680	PF16680	0.0	
PF13431	PF13431	PF16680	PF16680	0.0	
PF13424	PF13424	PF16680	PF16680	0.0	
PF13371	PF13371	PF16680	PF16680	0.0	
PF13176	PF13176	PF16680	PF16680	0.0	
PF12895	PF12895	PF16680	PF16680	0.0	
PF00515	PF00515	PF07654	PF07654	0.0	
PF07654	PF07654	PF13414	PF13414	0.0	
PF07654	PF07654	PF07719	PF07719	0.0	
PF07654	PF07654	PF13432	PF13432	0.0	
PF07654	PF07654	PF13181	PF13181	0.0	
PF07654	PF07654	PF13428	PF13428	0.0	
PF07654	PF07654	PF14559	PF14559	0.0	
PF07654	PF07654	PF13431	PF13431	0.0	
PF07654	PF07654	PF13424	PF13424	0.0	
PF07654	PF07654	PF13371	PF13371	0.0	
PF07654	PF07654	PF13176	PF13176	0.0	
PF07654	PF07654	PF12895	PF12895	0.0	
PF00041	PF00041	PF00515	PF00515	0.0	
PF00041	PF00041	PF13414	PF13414	0.0	
PF00041	PF00041	PF07719	PF07719	0.0	
PF00041	PF00041	PF13432	PF13432	0.0	
PF00041	PF00041	PF13181	PF13181	0.0	
PF00041	PF00041	PF13428	PF13428	0.0	
PF00041	PF00041	PF14559	PF14559	0.0	
PF00041	PF00041	PF13431	PF13431	0.0	
PF00041	PF00041	PF13424	PF13424	0.0	
PF00041	PF00041	PF13371	PF13371	0.0	
PF00041	PF00041	PF13176	PF13176	0.0	
PF00041	PF00041	PF12895	PF12895	0.0	
PF00550	PF00550	PF13927	PF13927	0.0	
PF00550	PF00550	PF13895	PF13895	0.0	
PF00047	PF00047	PF00550	PF00550	0.0	
PF00550	PF00550	PF08205	PF08205	0.0	
PF00550	PF00550	PF07679	PF07679	0.0	
PF00550	PF00550	PF07686	PF07686	0.0	
PF00550	PF00550	PF16680	PF16680	0.0	
PF00550	PF00550	PF07654	PF07654	0.0	
PF00041	PF00041	PF00550	PF00550	0.0	
PF13639	PF13639	PF13927	PF13927	0.0	
PF13923	PF13923	PF13927	PF13927	0.0	
PF13445	PF13445	PF13927	PF13927	0.0	
PF13920	PF13920	PF13927	PF13927	0.0	
PF13927	PF13927	PF14634	PF14634	0.0	
PF13927	PF13927	PF15227	PF15227	0.0	
PF13927	PF13927	PF14447	PF14447	0.0	
PF00097	PF00097	PF13927	PF13927	0.0	
PF12678	PF12678	PF13927	PF13927	0.0	
PF13639	PF13639	PF13895	PF13895	0.0	
PF13895	PF13895	PF13923	PF13923	0.0	
PF13445	PF13445	PF13895	PF13895	0.0	
PF13895	PF13895	PF13920	PF13920	0.0	
PF13895	PF13895	PF14634	PF14634	0.0	
PF13895	PF13895	PF15227	PF15227	0.0	
PF13895	PF13895	PF14447	PF14447	0.0	
PF00097	PF00097	PF13895	PF13895	0.0	
PF12678	PF12678	PF13895	PF13895	0.0	
PF00047	PF00047	PF13639	PF13639	0.0	
PF00047	PF00047	PF13923	PF13923	0.0	
PF00047	PF00047	PF13445	PF13445	0.0	
PF00047	PF00047	PF13920	PF13920	0.0	
PF00047	PF00047	PF14634	PF14634	0.0	
PF00047	PF00047	PF15227	PF15227	0.0	
PF00047	PF00047	PF14447	PF14447	0.0	
PF00047	PF00047	PF00097	PF00097	0.0	
PF00047	PF00047	PF12678	PF12678	0.0	
PF08205	PF08205	PF13639	PF13639	0.0	
PF08205	PF08205	PF13923	PF13923	0.0	
PF08205	PF08205	PF13445	PF13445	0.0	
PF08205	PF08205	PF13920	PF13920	0.0	
PF08205	PF08205	PF14634	PF14634	0.0	
PF08205	PF08205	PF15227	PF15227	0.0	
PF08205	PF08205	PF14447	PF14447	0.0	
PF00097	PF00097	PF08205	PF08205	0.0	
PF08205	PF08205	PF12678	PF12678	0.0	
PF07679	PF07679	PF13639	PF13639	0.0	
PF07679	PF07679	PF13923	PF13923	0.0	
PF07679	PF07679	PF13445	PF13445	0.0	
PF07679	PF07679	PF13920	PF13920	0.0	
PF07679	PF07679	PF14634	PF14634	0.0	
PF07679	PF07679	PF15227	PF15227	0.0	
PF07679	PF07679	PF14447	PF14447	0.0	
PF00097	PF00097	PF07679	PF07679	0.0	
PF07679	PF07679	PF12678	PF12678	0.0	
PF07686	PF07686	PF13639	PF13639	0.0	
PF07686	PF07686	PF13923	PF13923	0.0	
PF07686	PF07686	PF13445	PF13445	0.0	
PF07686	PF07686	PF13920	PF13920	0.0	
PF07686	PF07686	PF14634	PF14634	0.0	
PF07686	PF07686	PF15227	PF15227	0.0	
PF07686	PF07686	PF14447	PF14447	0.0	
PF00097	PF00097	PF07686	PF07686	0.0	
PF07686	PF07686	PF12678	PF12678	0.0	
PF13639	PF13639	PF16680	PF16680	0.0	
PF13923	PF13923	PF16680	PF16680	0.0	
PF13445	PF13445	PF16680	PF16680	0.0	
PF13920	PF13920	PF16680	PF16680	0.0	
PF14634	PF14634	PF16680	PF16680	0.0	
PF15227	PF15227	PF16680	PF16680	0.0	
PF14447	PF14447	PF16680	PF16680	0.0	
PF00097	PF00097	PF16680	PF16680	0.0	
PF12678	PF12678	PF16680	PF16680	0.0	
PF07654	PF07654	PF13639	PF13639	0.0	
PF07654	PF07654	PF13923	PF13923	0.0	
PF07654	PF07654	PF13445	PF13445	0.0	
PF07654	PF07654	PF13920	PF13920	0.0	
PF07654	PF07654	PF14634	PF14634	0.0	
PF07654	PF07654	PF15227	PF15227	0.0	
PF07654	PF07654	PF14447	PF14447	0.0	
PF00097	PF00097	PF07654	PF07654	0.0	
PF07654	PF07654	PF12678	PF12678	0.0	
PF00041	PF00041	PF13639	PF13639	0.0	
PF00041	PF00041	PF13923	PF13923	0.0	
PF00041	PF00041	PF13445	PF13445	0.0	
PF00041	PF00041	PF13920	PF13920	0.0	
PF00041	PF00041	PF14634	PF14634	0.0	
PF00041	PF00041	PF15227	PF15227	0.0	
PF00041	PF00041	PF14447	PF14447	0.0	
PF00041	PF00041	PF00097	PF00097	0.0	
PF00041	PF00041	PF12678	PF12678	0.0	
PF00096	PF00096	PF00351	PF00351	0.0	
PF00351	PF00351	PF13912	PF13912	0.0	
PF00351	PF00351	PF13894	PF13894	0.0	
PF00351	PF00351	PF13465	PF13465	0.0	
PF00351	PF00351	PF07776	PF07776	0.002449023672518	
PF00096	PF00096	PF00651	PF00651	0.0	
PF00651	PF00651	PF13912	PF13912	0.0	
PF00651	PF00651	PF13894	PF13894	0.0	
PF00651	PF00651	PF13465	PF13465	0.0	
PF00651	PF00651	PF07776	PF07776	0.0	
PF08676	PF08676	PF12012	PF12012	0.0119187175363101	
PF01119	PF01119	PF12012	PF12012	0.0049898234532859	
PF12012	PF12012	PF13589	PF13589	0.0	
PF01393	PF01393	PF12012	PF12012	0.0375290553553584	
PF00385	PF00385	PF12012	PF12012	0.0064527862970322	
PF00022	PF00022	PF12012	PF12012	0.0	
PF08839	PF08839	PF12012	PF12012	0.0078027397396349	
PF12012	PF12012	PF16679	PF16679	0.0090149550258245	
PF07412	PF07412	PF12012	PF12012	0.0180299632693592	
PF00870	PF00870	PF12012	PF12012	0.0036790251070434	
PF11619	PF11619	PF12012	PF12012	0.0976700423449648	
PF00999	PF00999	PF12012	PF12012	0.002623808495527	
PF00225	PF00225	PF12012	PF12012	0.0	
PF12012	PF12012	PF16796	PF16796	0.0	
PF00849	PF00849	PF12012	PF12012	0.0027089823947838	
PF05769	PF05769	PF12012	PF12012	0.0133844118020759	
PF12012	PF12012	PF13894	PF13894	0.0	
PF12012	PF12012	PF13465	PF13465	0.0	
PF00096	PF00096	PF12012	PF12012	0.0	
PF12012	PF12012	PF13912	PF13912	0.0	
PF07776	PF07776	PF12012	PF12012	0.0	
PF12012	PF12012	PF12171	PF12171	0.0	
PF03943	PF03943	PF12012	PF12012	0.0206037754397484	
PF00240	PF00240	PF12012	PF12012	0.0019180504536929	
PF00627	PF00627	PF12012	PF12012	0.0017741355857903	
PF12012	PF12012	PF17830	PF17830	0.0062266441866392	
PF00498	PF00498	PF12012	PF12012	0.0	
PF00106	PF00106	PF01066	PF01066	0.0	
PF01066	PF01066	PF13561	PF13561	0.0	
PF01066	PF01066	PF08659	PF08659	0.0	
PF01066	PF01066	PF03345	PF03345	0.0111842362172502	
PF01066	PF01066	PF07086	PF07086	0.0229160976228184	
PF01012	PF01012	PF01066	PF01066	0.0	
PF00766	PF00766	PF01066	PF01066	0.0037608516069081	
PF01066	PF01066	PF03073	PF03073	0.0072797577630211	
PF01066	PF01066	PF04756	PF04756	0.0	
PF00246	PF00246	PF01066	PF01066	0.0	
PF01066	PF01066	PF02244	PF02244	0.0044224667099017	
